order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
3125,Apparel,1284.0,1.5,Prepaid_UPI,236,4,0,139.3,1,1,4.0,0
3126,Apparel,1420.0,38.1,Wallet,404,8,0,170.2,8,0,4.0,1
3127,Home,6774.0,20.6,COD,700,15,0,223.5,6,0,1.0,0
3128,Apparel,733.0,13.4,Prepaid_Card,69,3,0,144.5,5,0,4.0,0
3129,Home,1649.0,39.4,COD,70,0,0,174.6,1,1,,0
3130,Beauty,1139.0,6.5,Prepaid_Card,927,19,0,528.2,4,1,4.0,0
3131,Electronics,35632.0,10.8,COD,178,3,1,485.7,8,0,1.0,0
3132,Beauty,288.0,0.0,Prepaid_UPI,700,17,2,51.2,7,0,3.0,0
3133,Apparel,1831.0,41.6,COD,310,7,0,80.3,4,0,2.0,0
3134,Apparel,1301.0,50.1,Prepaid_Card,390,9,3,385.8,7,0,2.0,1
3135,Footwear,2747.0,0.0,COD,501,14,3,165.7,8,1,3.0,0
3136,Footwear,2758.0,9.8,Prepaid_UPI,292,12,1,134.5,4,1,5.0,0
3137,Footwear,725.0,23.0,Prepaid_Card,102,4,1,307.7,7,1,4.0,0
3138,Apparel,850.0,14.3,Prepaid_Card,416,10,2,357.1,7,1,5.0,1
3139,Footwear,3521.0,21.5,COD,1552,32,1,382.9,6,0,3.0,0
3140,Electronics,19257.0,20.2,COD,380,9,2,70.3,7,1,5.0,1
3141,Apparel,1409.0,28.1,Prepaid_Card,33,1,0,366.0,3,1,4.0,1
3142,Apparel,2101.0,7.6,Wallet,122,4,0,319.3,6,1,1.0,0
3143,Beauty,259.0,24.9,COD,729,15,1,213.1,4,0,4.0,0
3144,Apparel,1209.0,5.3,Prepaid_UPI,607,14,4,420.5,3,0,3.0,1
3145,Footwear,1945.0,15.8,COD,89,3,0,404.4,8,0,3.0,0
3146,Home,1120.0,0.0,Prepaid_UPI,506,15,5,451.8,4,1,2.0,0
3147,Footwear,4303.0,15.9,COD,130,6,0,139.9,5,1,1.0,1
3148,Home,7703.0,13.4,Prepaid_Card,745,19,2,135.5,5,0,5.0,0
3149,Footwear,1746.0,36.2,COD,175,5,2,888.5,1,0,2.0,0
3150,Apparel,2104.0,21.1,COD,310,6,1,453.1,4,0,2.0,0
3151,Apparel,463.0,23.8,COD,310,8,0,168.8,6,0,4.0,0
3152,Home,7853.0,21.7,COD,533,10,3,210.5,5,0,5.0,0
3153,Electronics,37814.0,0.0,Prepaid_Card,734,16,7,360.9,4,1,2.0,1
3154,Apparel,786.0,0.0,Wallet,352,11,1,389.1,5,0,5.0,0
3155,Apparel,1479.0,17.2,Prepaid_Card,124,4,0,67.4,7,0,1.0,0
3156,Electronics,36166.0,26.2,Wallet,382,9,2,301.6,1,0,5.0,0
3157,Apparel,975.0,18.5,Prepaid_Card,1118,26,6,404.6,4,0,2.0,0
3158,Apparel,1037.0,9.0,COD,1734,38,3,174.9,5,0,1.0,0
3159,Beauty,1628.0,18.4,COD,401,5,0,68.7,8,0,3.0,1
3160,Apparel,665.0,17.1,COD,16,0,0,373.7,7,0,,1
3161,Beauty,428.0,33.7,COD,54,2,0,99.8,1,1,5.0,0
3162,Beauty,737.0,32.8,Prepaid_UPI,112,1,0,501.2,7,0,2.0,0
3163,Apparel,1734.0,13.7,Prepaid_UPI,435,9,0,126.9,4,1,1.0,0
3164,Home,3123.0,21.3,Prepaid_Card,204,2,1,283.7,1,1,1.0,1
3165,Home,4207.0,26.1,Prepaid_Card,706,14,0,75.3,2,1,1.0,0
3166,Home,1805.0,28.4,COD,796,18,1,277.4,8,0,4.0,0
3167,Apparel,749.0,46.8,Prepaid_Card,631,16,2,246.3,5,1,3.0,0
3168,Apparel,1571.0,21.6,COD,59,4,1,208.2,2,0,5.0,0
3169,Apparel,595.0,39.5,COD,311,5,0,173.7,8,1,1.0,0
3170,Home,5442.0,4.6,COD,542,13,3,213.5,6,0,4.0,0
3171,Beauty,1092.0,12.4,COD,120,0,0,178.4,4,0,5.0,1
3172,Home,5469.0,0.0,Prepaid_UPI,235,5,1,358.1,5,1,4.0,0
3173,Home,3239.0,24.3,COD,130,5,1,287.5,3,0,5.0,1
3174,Beauty,2138.0,31.7,COD,38,1,0,268.4,9,1,5.0,0
3175,Home,728.0,0.0,Wallet,304,9,1,279.0,2,0,2.0,0
3176,Apparel,2008.0,24.8,Wallet,172,5,1,191.5,2,1,5.0,0
3177,Footwear,1575.0,31.1,Prepaid_Card,222,5,0,311.7,5,1,1.0,1
3178,Electronics,3063.0,30.2,Prepaid_Card,30,0,0,406.8,11,1,,1
3179,Apparel,1412.0,4.1,Prepaid_UPI,149,2,0,335.8,1,0,5.0,0
3180,Electronics,11027.0,33.6,COD,407,6,1,400.9,6,1,4.0,1
3181,Beauty,1229.0,22.1,Prepaid_Card,766,14,3,353.6,5,0,4.0,0
3182,Apparel,1844.0,30.9,COD,510,13,1,305.4,5,0,,1
3183,Electronics,35870.0,20.1,COD,419,12,1,113.8,7,1,4.0,0
3184,Apparel,1481.0,27.7,Wallet,134,1,0,156.8,3,0,3.0,0
3185,Apparel,2160.0,38.6,Prepaid_UPI,49,1,0,74.8,4,0,1.0,0
3186,Apparel,1235.0,18.9,Wallet,171,1,0,406.5,3,1,3.0,0
3187,Footwear,658.0,26.3,Prepaid_UPI,76,0,0,115.8,8,1,5.0,0
3188,Footwear,3778.0,40.7,Prepaid_Card,431,10,1,146.8,7,0,3.0,0
3189,Apparel,798.0,20.0,Prepaid_UPI,1088,23,4,199.0,2,0,3.0,0
3190,Apparel,717.0,5.1,Prepaid_Card,606,10,3,199.8,5,1,5.0,0
3191,Apparel,526.0,32.1,Prepaid_Card,245,9,0,221.5,7,0,5.0,1
3192,Apparel,990.0,43.5,COD,162,4,0,412.5,1,1,,1
3193,Home,2811.0,41.3,Prepaid_Card,324,5,1,302.6,8,0,5.0,0
3194,Home,2631.0,32.7,COD,112,3,1,342.5,4,0,2.0,1
3195,Home,4868.0,0.0,Prepaid_Card,1074,24,2,137.2,4,0,2.0,0
3196,Electronics,34118.0,12.5,COD,1299,30,8,346.6,8,0,4.0,0
3197,Home,7521.0,13.2,Prepaid_Card,383,8,0,132.2,7,1,4.0,0
3198,Apparel,569.0,22.7,COD,419,10,1,216.9,1,0,4.0,1
3199,Apparel,671.0,47.3,COD,755,19,4,170.2,6,1,4.0,0
3200,Beauty,1536.0,5.8,Prepaid_Card,327,5,1,176.7,6,1,4.0,0
3201,Footwear,893.0,55.6,COD,78,0,0,764.5,1,0,1.0,1
3202,Beauty,1021.0,16.3,Wallet,610,15,5,185.1,6,1,3.0,0
3203,Beauty,1618.0,10.5,Prepaid_Card,152,2,0,62.9,4,0,4.0,0
3204,Home,6310.0,34.7,COD,284,6,0,397.1,7,1,,1
3205,Beauty,661.0,35.9,COD,447,9,1,228.2,3,0,2.0,0
3206,Electronics,30458.0,31.7,Prepaid_UPI,23,0,0,334.8,5,0,4.0,0
3207,Apparel,1563.0,10.5,Prepaid_Card,675,14,4,146.7,3,1,3.0,1
3208,Apparel,1947.0,29.5,COD,1516,31,2,221.7,3,0,4.0,1
3209,Apparel,965.0,6.5,COD,88,3,0,242.4,1,1,2.0,0
3210,Apparel,1750.0,10.0,Prepaid_UPI,475,13,1,241.4,7,1,5.0,0
3211,Electronics,34138.0,20.6,Wallet,915,20,1,228.4,7,1,2.0,0
3212,Home,2142.0,9.7,COD,61,3,0,382.9,5,1,1.0,0
3213,Footwear,2985.0,37.8,COD,14,0,0,415.0,5,0,2.0,0
3214,Home,5499.0,13.3,COD,74,1,0,143.1,3,0,2.0,0
3215,Apparel,894.0,18.7,COD,776,18,1,401.4,7,0,2.0,0
3216,Footwear,2307.0,8.8,Prepaid_UPI,783,18,0,152.7,5,1,4.0,1
3217,Electronics,20287.0,37.6,Wallet,1362,30,4,322.6,5,1,1.0,0
3218,Apparel,1792.0,12.0,Wallet,169,5,1,57.7,8,1,2.0,0
3219,Apparel,401.0,39.1,Prepaid_UPI,257,3,1,385.0,2,0,1.0,0
3220,Electronics,23145.0,38.0,COD,230,5,1,304.2,1,1,3.0,1
3221,Apparel,732.0,15.3,Wallet,123,5,1,159.5,5,0,2.0,0
3222,Footwear,3087.0,22.4,COD,1034,25,3,254.3,4,1,,1
3223,Footwear,3221.0,14.9,COD,651,16,2,227.9,2,0,2.0,0
3224,Home,4159.0,30.2,Prepaid_UPI,506,13,1,270.6,5,1,4.0,0
3225,Apparel,1376.0,19.1,COD,266,5,1,274.7,5,0,,1
3226,Footwear,1760.0,15.7,Prepaid_UPI,200,1,0,230.1,6,0,1.0,0
3227,Home,2713.0,22.7,Wallet,84,1,0,539.6,2,0,2.0,0
3228,Apparel,1741.0,0.0,Prepaid_UPI,235,6,0,186.4,4,1,3.0,0
3229,Home,1314.0,20.9,Prepaid_UPI,1917,44,2,318.5,5,0,2.0,0
3230,Electronics,34992.0,31.7,COD,113,1,0,293.6,7,1,4.0,1
3231,Electronics,29890.0,24.1,COD,52,0,0,198.0,7,0,4.0,0
3232,Apparel,1992.0,36.3,Prepaid_UPI,30,0,0,504.0,3,0,3.0,0
3233,Electronics,12594.0,16.3,Prepaid_Card,167,3,1,136.9,6,0,3.0,0
3234,Apparel,1311.0,15.1,Wallet,1735,35,3,353.4,3,0,1.0,1
3235,Apparel,470.0,5.2,COD,83,1,0,317.0,4,1,1.0,0
3236,Apparel,2043.0,15.9,COD,16,0,0,301.1,4,1,5.0,1
3237,Beauty,1737.0,51.5,COD,573,13,2,252.8,3,1,,0
3238,Apparel,1521.0,26.1,Prepaid_UPI,81,1,0,399.8,6,1,2.0,0
3239,Electronics,33292.0,13.2,Prepaid_UPI,466,9,1,110.2,7,1,5.0,0
3240,Electronics,13654.0,6.9,Wallet,163,2,0,156.2,4,0,5.0,0
3241,Footwear,2915.0,0.0,COD,94,1,0,308.3,5,0,,0
3242,Home,6467.0,9.5,Prepaid_Card,467,12,2,163.2,4,1,5.0,0
3243,Beauty,362.0,33.4,COD,98,2,0,144.7,2,0,1.0,0
3244,Apparel,2126.0,15.6,COD,165,10,1,469.8,2,1,1.0,0
3245,Apparel,2005.0,7.6,COD,896,19,4,484.0,8,1,1.0,0
3246,Home,7715.0,9.3,Prepaid_Card,707,17,3,319.5,3,0,4.0,1
3247,Electronics,36606.0,31.7,Prepaid_Card,9,0,0,165.6,6,1,3.0,0
3248,Footwear,1677.0,20.8,COD,13,0,0,189.2,5,1,2.0,0
3249,Footwear,2826.0,12.6,Prepaid_Card,79,5,1,278.8,2,1,5.0,0
3250,Electronics,6463.0,17.4,Prepaid_UPI,1029,25,6,220.8,5,1,2.0,0
3251,Beauty,1922.0,55.1,COD,549,9,1,360.2,5,0,,1
3252,Home,1483.0,40.3,COD,128,1,0,124.2,4,1,3.0,0
3253,Apparel,1960.0,44.0,Prepaid_UPI,217,5,0,126.6,4,1,5.0,0
3254,Electronics,11736.0,0.0,Prepaid_UPI,485,10,2,231.0,4,0,,0
3255,Apparel,689.0,19.7,Prepaid_UPI,464,7,1,485.3,6,1,5.0,0
3256,Footwear,784.0,12.3,COD,52,1,0,314.6,3,0,,0
3257,Apparel,1680.0,30.2,Prepaid_Card,259,2,0,265.1,8,1,3.0,0
3258,Apparel,735.0,37.9,Wallet,206,5,1,264.2,6,0,4.0,1
3259,Home,1822.0,26.9,COD,390,10,1,473.2,1,0,3.0,0
3260,Apparel,705.0,8.9,Prepaid_Card,175,6,1,606.7,4,1,4.0,0
3261,Apparel,950.0,12.1,Wallet,257,5,0,121.7,9,1,2.0,0
3262,Home,7547.0,31.3,COD,947,24,1,282.1,5,0,4.0,0
3263,Apparel,1276.0,32.8,Prepaid_UPI,236,6,1,297.2,3,0,1.0,0
3264,Electronics,12626.0,24.1,Prepaid_UPI,600,15,0,189.9,6,1,1.0,0
3265,Electronics,8663.0,23.9,COD,522,10,4,152.0,1,0,1.0,1
3266,Apparel,434.0,22.8,Prepaid_UPI,20,3,0,67.2,5,1,2.0,0
3267,Apparel,1057.0,26.0,Prepaid_Card,593,13,3,254.8,3,1,1.0,0
3268,Footwear,940.0,32.7,Prepaid_UPI,551,15,2,588.2,5,0,4.0,0
3269,Beauty,213.0,31.5,Wallet,451,13,3,401.0,2,1,3.0,0
3270,Apparel,585.0,22.4,Prepaid_UPI,956,22,2,255.9,4,1,4.0,0
3271,Beauty,899.0,21.3,COD,795,18,2,309.4,1,1,2.0,1
3272,Home,6082.0,20.7,Prepaid_UPI,602,13,1,250.6,3,0,5.0,0
3273,Home,816.0,10.3,Wallet,636,12,1,249.6,5,1,5.0,0
3274,Home,5526.0,10.1,Prepaid_Card,40,2,0,401.7,7,1,5.0,0
3275,Home,5078.0,30.2,Prepaid_Card,1457,33,6,260.0,10,1,5.0,0
3276,Footwear,4028.0,11.3,COD,254,2,0,119.3,3,0,4.0,1
3277,Electronics,9259.0,34.2,Prepaid_UPI,1605,36,3,138.0,6,0,1.0,0
3278,Electronics,35989.0,21.2,COD,2041,47,6,193.9,4,0,1.0,0
3279,Electronics,39081.0,34.3,COD,18,3,1,302.4,4,1,,1
3280,Apparel,2158.0,31.6,Wallet,29,2,0,143.7,5,0,2.0,0
3281,Home,6526.0,34.6,Wallet,441,7,2,69.5,4,1,5.0,0
3282,Apparel,623.0,14.9,Wallet,487,9,2,203.4,9,1,4.0,0
3283,Apparel,2105.0,28.1,Prepaid_Card,758,16,1,329.7,4,1,3.0,0
3284,Apparel,1867.0,33.1,COD,827,21,1,419.7,2,0,4.0,0
3285,Apparel,782.0,0.0,Prepaid_Card,437,8,3,153.8,5,1,2.0,0
3286,Home,1572.0,47.5,COD,136,5,0,227.1,2,1,,0
3287,Home,7510.0,56.0,Prepaid_UPI,21,0,0,126.4,4,0,,0
3288,Electronics,8020.0,36.2,Prepaid_Card,86,3,1,183.0,7,0,3.0,1
3289,Apparel,1799.0,34.1,COD,604,12,1,77.9,4,0,,0
3290,Electronics,18950.0,30.8,COD,973,21,3,105.6,6,0,5.0,0
3291,Electronics,32903.0,17.1,COD,278,4,2,103.1,4,0,3.0,0
3292,Footwear,867.0,20.3,Prepaid_UPI,131,6,1,431.8,5,1,1.0,0
3293,Home,5883.0,36.5,Prepaid_UPI,14,0,0,143.6,3,0,2.0,0
3294,Electronics,23622.0,7.4,COD,203,1,0,365.3,6,0,2.0,0
3295,Electronics,40637.0,6.1,COD,661,11,1,106.6,2,1,,0
3296,Beauty,593.0,16.0,COD,16,0,0,237.3,3,0,3.0,0
3297,Footwear,937.0,31.8,COD,402,8,0,284.1,5,1,3.0,0
3298,Electronics,9794.0,9.0,Wallet,53,2,0,316.4,6,1,5.0,0
3299,Electronics,4642.0,18.6,Prepaid_Card,213,4,0,63.5,5,0,4.0,0
3300,Apparel,2164.0,20.4,COD,138,5,1,321.0,6,1,,0
3301,Beauty,439.0,6.8,Prepaid_UPI,78,1,0,348.1,2,0,2.0,0
3302,Apparel,762.0,0.0,COD,162,6,1,36.0,4,0,5.0,1
3303,Apparel,1857.0,6.6,COD,292,5,1,131.8,5,1,4.0,1
3304,Beauty,730.0,25.9,Prepaid_Card,31,0,0,334.0,5,0,,0
3305,Home,2012.0,29.3,COD,85,0,0,570.8,2,0,2.0,1
3306,Apparel,1610.0,29.4,Prepaid_Card,107,0,0,330.7,3,1,2.0,0
3307,Apparel,1118.0,31.1,Prepaid_UPI,14,0,0,42.9,4,1,3.0,0
3308,Apparel,1904.0,12.6,Wallet,116,3,0,319.9,6,1,2.0,0
3309,Home,5215.0,9.4,COD,136,2,0,104.9,9,0,3.0,0
3310,Apparel,919.0,27.6,Prepaid_Card,152,4,0,285.0,2,0,5.0,0
3311,Beauty,1555.0,18.8,COD,1,1,0,335.8,5,0,4.0,0
3312,Beauty,2186.0,35.6,Prepaid_Card,309,3,0,283.7,2,0,1.0,0
3313,Home,3107.0,27.7,COD,348,9,5,385.3,4,1,3.0,1
3314,Home,5971.0,41.3,Prepaid_Card,375,6,1,150.9,4,0,1.0,0
3315,Apparel,1148.0,15.0,COD,142,2,0,342.2,5,1,,0
3316,Apparel,1378.0,38.0,Wallet,313,3,0,195.1,1,0,4.0,0
3317,Footwear,3435.0,52.5,Prepaid_UPI,279,8,1,337.3,4,1,2.0,0
3318,Apparel,509.0,22.8,COD,61,0,0,117.1,5,0,5.0,0
3319,Apparel,1219.0,29.5,Prepaid_UPI,162,1,0,159.5,5,0,5.0,1
3320,Apparel,571.0,8.0,COD,250,3,1,367.9,5,0,2.0,0
3321,Apparel,1705.0,35.4,Prepaid_UPI,190,4,1,231.4,5,1,2.0,1
3322,Electronics,27822.0,38.9,COD,226,5,0,146.9,7,1,5.0,0
3323,Home,2817.0,14.6,COD,221,7,1,377.0,7,0,2.0,1
3324,Footwear,805.0,30.8,Prepaid_UPI,168,4,0,160.0,4,0,5.0,0
3325,Home,7429.0,26.2,Prepaid_Card,546,14,1,307.9,3,0,3.0,0
3326,Footwear,1760.0,27.9,Prepaid_Card,381,9,2,165.6,5,0,1.0,1
3327,Electronics,13262.0,34.2,Prepaid_Card,26,0,0,568.2,6,0,5.0,1
3328,Footwear,904.0,29.8,COD,180,3,0,261.7,5,1,,0
3329,Electronics,26488.0,19.9,COD,238,8,2,237.3,2,0,,0
3330,Apparel,878.0,34.5,Prepaid_Card,1252,30,6,416.6,7,1,2.0,0
3331,Beauty,2131.0,38.7,Prepaid_Card,296,8,0,152.5,5,0,5.0,0
3332,Apparel,1629.0,13.7,COD,238,7,1,359.5,8,1,4.0,1
3333,Apparel,407.0,22.0,COD,714,17,1,141.9,3,1,5.0,0
3334,Apparel,1418.0,0.0,Prepaid_Card,276,7,2,228.7,5,1,1.0,0
3335,Electronics,11354.0,30.8,Prepaid_Card,716,16,1,174.9,5,0,2.0,0
3336,Electronics,1873.0,40.3,Prepaid_UPI,358,11,3,109.7,4,1,4.0,0
3337,Electronics,28328.0,18.1,Prepaid_Card,226,4,0,110.7,2,0,2.0,0
3338,Footwear,1320.0,24.0,Prepaid_Card,1420,32,3,176.3,5,0,5.0,0
3339,Apparel,2019.0,18.7,Prepaid_Card,425,6,1,347.7,4,1,5.0,0
3340,Electronics,26314.0,16.2,COD,415,6,0,887.3,5,1,3.0,0
3341,Electronics,10362.0,25.5,COD,26,4,0,112.0,5,1,,0
3342,Footwear,4417.0,10.2,COD,33,2,1,225.8,2,0,1.0,1
3343,Apparel,1384.0,18.5,Prepaid_UPI,1680,37,2,196.7,4,1,,1
3344,Apparel,698.0,8.4,COD,204,5,1,355.7,4,1,1.0,0
3345,Electronics,23855.0,30.8,Prepaid_Card,51,0,0,482.4,5,1,4.0,1
3346,Home,7687.0,25.6,Prepaid_Card,76,1,0,272.2,6,0,4.0,0
3347,Footwear,2197.0,15.5,COD,34,0,0,116.9,5,1,4.0,0
3348,Home,3575.0,22.6,Prepaid_UPI,942,20,2,197.5,6,0,4.0,1
3349,Footwear,2345.0,18.7,Prepaid_UPI,211,6,0,316.0,5,1,3.0,1
3350,Electronics,13469.0,39.2,COD,52,2,1,203.3,9,0,1.0,1
3351,Apparel,691.0,15.4,Prepaid_UPI,114,6,0,130.7,5,0,5.0,0
3352,Apparel,1442.0,31.5,Prepaid_Card,170,4,0,241.2,2,1,4.0,0
3353,Apparel,2010.0,11.4,COD,471,6,0,209.6,4,1,5.0,0
3354,Electronics,33425.0,34.2,Prepaid_UPI,387,13,1,78.0,12,1,2.0,0
3355,Electronics,5413.0,37.6,Prepaid_UPI,761,15,2,280.9,2,0,2.0,0
3356,Electronics,18757.0,38.3,COD,50,1,0,365.6,6,1,1.0,0
3357,Home,341.0,44.1,Wallet,630,14,0,468.0,9,1,3.0,0
3358,Electronics,14688.0,26.4,Prepaid_Card,278,7,1,619.4,2,1,3.0,1
3359,Home,5454.0,40.6,Prepaid_Card,136,3,0,761.4,8,0,4.0,0
3360,Home,2535.0,46.4,COD,97,2,0,95.0,8,0,4.0,1
3361,Apparel,1913.0,5.2,COD,16,0,0,296.9,4,0,5.0,0
3362,Electronics,22109.0,13.0,Prepaid_Card,210,10,0,67.7,1,1,2.0,0
3363,Home,5453.0,0.0,Prepaid_Card,100,4,0,273.3,6,1,1.0,0
3364,Home,7106.0,37.9,Prepaid_Card,204,5,0,343.3,4,1,,0
3365,Apparel,1629.0,0.0,Prepaid_UPI,13,4,1,99.6,4,1,4.0,0
3366,Electronics,40503.0,0.0,COD,369,6,1,636.2,6,0,1.0,0
3367,Home,6522.0,5.5,Prepaid_UPI,91,4,1,103.8,5,1,4.0,0
3368,Home,4666.0,0.0,Prepaid_UPI,73,1,0,125.4,1,0,2.0,0
3369,Apparel,935.0,26.1,Prepaid_UPI,211,5,0,345.9,4,0,4.0,0
3370,Electronics,14259.0,5.7,Prepaid_UPI,1383,32,2,299.3,5,0,3.0,0
3371,Footwear,4001.0,0.0,Prepaid_UPI,38,0,0,303.1,6,0,2.0,0
3372,Apparel,497.0,21.4,COD,273,3,0,32.4,7,0,,1
3373,Footwear,4266.0,22.3,Prepaid_UPI,101,5,1,315.0,1,0,3.0,0
3374,Apparel,989.0,0.0,Wallet,6,0,0,289.0,7,0,4.0,0
3375,Electronics,33563.0,11.3,Prepaid_Card,203,9,1,171.8,4,0,4.0,0
3376,Electronics,15655.0,20.9,COD,160,6,1,81.2,5,1,2.0,0
3377,Apparel,2116.0,16.6,Wallet,184,4,0,238.0,6,0,3.0,1
3378,Beauty,236.0,17.1,COD,2322,51,10,370.2,3,0,1.0,0
3379,Electronics,16675.0,39.7,COD,123,6,0,441.2,4,1,5.0,0
3380,Beauty,2189.0,54.2,COD,57,5,0,199.9,6,0,5.0,0
3381,Apparel,893.0,17.3,Prepaid_Card,253,5,0,478.1,3,0,1.0,0
3382,Footwear,1602.0,2.2,COD,25,4,1,75.6,5,1,1.0,1
3383,Beauty,2262.0,18.5,Prepaid_Card,1017,25,7,372.9,2,0,2.0,0
3384,Home,6695.0,24.9,Wallet,796,20,2,232.6,7,0,1.0,1
3385,Apparel,590.0,21.2,Prepaid_Card,221,5,1,73.0,6,0,3.0,1
3386,Home,4767.0,31.2,Prepaid_Card,309,6,0,433.0,3,0,3.0,0
3387,Home,2020.0,55.2,Prepaid_UPI,172,2,1,234.9,7,1,3.0,1
3388,Beauty,656.0,0.0,Prepaid_UPI,247,3,1,388.3,5,0,1.0,0
3389,Electronics,28155.0,14.4,COD,338,11,1,221.0,2,0,5.0,0
3390,Apparel,623.0,45.1,COD,611,14,1,217.2,6,0,,0
3391,Apparel,1246.0,14.2,Prepaid_Card,234,3,0,170.0,6,1,5.0,1
3392,Home,2270.0,33.8,Prepaid_UPI,83,4,0,241.5,1,0,4.0,0
3393,Beauty,2157.0,31.5,Prepaid_Card,39,0,0,307.9,1,0,2.0,0
3394,Apparel,1398.0,40.6,COD,120,1,0,227.1,4,1,3.0,0
3395,Footwear,1360.0,50.7,Prepaid_UPI,980,26,4,106.2,3,1,1.0,0
3396,Beauty,2327.0,27.0,Prepaid_UPI,516,9,0,294.4,6,1,2.0,0
3397,Apparel,1881.0,0.0,Prepaid_Card,1267,29,4,294.5,3,0,5.0,0
3398,Apparel,878.0,11.5,Prepaid_UPI,497,10,0,103.2,3,1,4.0,1
3399,Home,7700.0,54.8,Prepaid_UPI,1260,26,4,158.6,9,1,2.0,0
3400,Home,2362.0,0.8,Prepaid_UPI,385,6,0,98.3,7,0,,0
3401,Apparel,927.0,29.5,Prepaid_UPI,314,7,3,245.1,1,1,1.0,0
3402,Footwear,2044.0,0.0,Prepaid_UPI,2500,54,2,343.0,8,0,2.0,1
3403,Electronics,8418.0,1.7,Prepaid_Card,384,10,3,319.7,8,1,2.0,0
3404,Beauty,1764.0,35.3,Prepaid_Card,649,14,1,80.8,4,1,1.0,0
3405,Footwear,2729.0,22.5,Prepaid_UPI,48,0,0,237.0,4,0,3.0,0
3406,Footwear,4078.0,16.4,Prepaid_Card,284,5,1,118.8,1,0,1.0,0
3407,Electronics,11750.0,9.8,Prepaid_Card,104,5,1,94.8,2,1,3.0,0
3408,Apparel,706.0,0.0,COD,150,5,1,237.4,4,0,3.0,1
3409,Electronics,16908.0,32.4,Prepaid_UPI,222,4,1,173.3,4,1,2.0,0
3410,Apparel,663.0,17.8,Prepaid_Card,221,2,0,581.3,4,0,3.0,0
3411,Home,7585.0,0.0,COD,563,9,1,615.8,5,1,2.0,0
3412,Apparel,1691.0,22.5,COD,745,19,1,342.2,8,0,4.0,0
3413,Electronics,36073.0,30.7,COD,179,6,1,166.3,3,1,3.0,0
3414,Apparel,1746.0,19.0,Wallet,88,4,0,61.9,3,1,1.0,1
3415,Apparel,837.0,23.7,Prepaid_UPI,799,18,5,161.5,4,0,4.0,0
3416,Apparel,653.0,22.6,Prepaid_Card,294,8,1,373.0,4,0,5.0,0
3417,Home,3607.0,11.4,COD,1563,37,7,183.5,8,0,2.0,1
3418,Footwear,3816.0,22.8,Prepaid_UPI,742,16,1,80.1,4,0,3.0,0
3419,Apparel,995.0,33.0,Prepaid_Card,183,3,0,525.7,7,0,,0
3420,Footwear,538.0,37.5,Wallet,962,19,5,131.6,10,1,2.0,0
3421,Footwear,3140.0,33.9,COD,776,18,2,142.7,8,0,,1
3422,Electronics,9963.0,11.9,COD,92,3,1,460.7,4,1,,0
3423,Home,4480.0,31.5,Prepaid_Card,28,0,0,267.9,4,0,1.0,0
3424,Electronics,1852.0,29.0,COD,256,5,1,276.0,2,0,,0
3425,Apparel,1316.0,11.4,Prepaid_Card,714,15,6,280.0,5,0,4.0,0
3426,Electronics,18440.0,15.0,Prepaid_UPI,226,7,1,120.9,1,0,1.0,0
3427,Apparel,1985.0,32.2,COD,218,2,0,331.5,9,1,1.0,0
3428,Footwear,3387.0,42.7,Prepaid_Card,92,0,0,409.0,3,1,1.0,0
3429,Beauty,235.0,0.0,Prepaid_UPI,11,0,0,248.8,5,1,5.0,0
3430,Footwear,3658.0,46.6,Prepaid_UPI,132,3,0,210.6,5,0,4.0,0
3431,Home,6392.0,39.5,Prepaid_Card,1423,32,7,482.3,2,0,5.0,0
3432,Home,5408.0,25.0,COD,95,0,0,383.2,7,0,5.0,0
3433,Beauty,2334.0,18.4,Prepaid_Card,129,5,2,135.9,6,0,5.0,1
3434,Apparel,1846.0,27.9,Prepaid_Card,558,15,2,357.6,4,0,3.0,0
3435,Apparel,794.0,12.4,Prepaid_UPI,341,8,1,216.1,5,1,5.0,1
3436,Home,3238.0,19.3,Prepaid_Card,117,5,0,276.2,4,1,1.0,0
3437,Electronics,16527.0,0.0,COD,551,10,0,596.4,5,0,1.0,1
3438,Electronics,23315.0,0.0,Prepaid_UPI,448,8,2,79.0,3,1,4.0,0
3439,Apparel,2117.0,57.0,Prepaid_Card,108,3,1,50.4,5,0,1.0,0
3440,Home,5040.0,22.9,COD,652,14,3,158.5,5,0,2.0,0
3441,Apparel,963.0,25.1,Prepaid_Card,159,2,0,212.1,3,1,2.0,1
3442,Apparel,2095.0,21.5,Wallet,564,15,1,142.6,5,1,5.0,0
3443,Apparel,1660.0,9.6,Prepaid_UPI,68,2,0,335.5,1,1,1.0,0
3444,Electronics,12854.0,17.4,COD,183,5,1,307.3,7,0,5.0,0
3445,Footwear,4126.0,23.4,Prepaid_UPI,1395,30,1,241.6,2,0,4.0,0
3446,Electronics,16277.0,19.1,COD,611,17,2,288.1,1,0,5.0,0
3447,Home,4275.0,10.7,Prepaid_Card,128,3,1,279.8,3,1,4.0,0
3448,Footwear,2417.0,29.2,Prepaid_Card,123,5,2,505.8,5,0,1.0,0
3449,Electronics,41655.0,24.8,COD,562,11,1,125.8,4,0,1.0,0
3450,Footwear,1563.0,27.9,COD,270,6,1,269.8,6,1,,1
